xr_θ0,bh_Σ1,mk_ψ22,mk_μ3,fp_δ94,fp_ψ25,gy_μ6
1.0,0.907143,-37.268337,7.130433,0.25932,-3.316437,15.094408
0.074204,10.103347,-27.97818,8.530746,0.370403,1.288662,10.891255
1.517725,9.434079,-34.058971,2.070242,-0.306775,-1.439963,11.726572
0.130581,11.18849,-32.806182,8.342795,1.218413,2.181226,13.051381
-1.0,-0.790575,-25.265249,-10.722928,-0.018751,-0.575908,15.257921
0.015305,1.636852,-36.176428,1.100911,-0.612949,0.773539,12.522953
1.153498,7.897546,-37.193514,6.139443,-0.417243,0.07033,15.120294
1.0,8.144392,-30.551089,1.78456,-0.172283,-2.730375,13.021184
-1.205474,1.033831,-31.470114,5.994368,-0.530972,-0.384047,13.519224
0.0,-0.146006,-33.692437,6.950547,-0.283073,-2.318922,11.688352
0.490654,1.466659,-34.465419,-0.101903,-0.130525,-2.020804,15.654117
0.154568,5.828683,-41.239625,6.747821,-0.938842,-7.541864,11.77349
1.0,-2.432263,-34.284974,7.512344,0.286759,3.137925,13.89795
-1.0,-1.891343,-26.087084,-5.46507,-0.819064,1.033337,13.240658
-0.198904,5.717044,-32.477356,-5.834745,-1.083113,-2.868493,10.453548
0.0,0.56343,-38.062892,-1.095968,-0.979611,-4.595266,13.07767
-0.558481,15.685582,-28.296196,5.696683,-1.27442,0.084293,13.529258
-1.0,-1.342207,-25.089271,0.11304,0.505116,-5.602916,12.300038
-0.451274,2.558915,-22.705504,5.812793,1.028059,1.847056,12.442053
1.0,-2.316367,-29.969499,4.503397,-0.027827,5.029806,15.491488
0.242577,1.287035,-25.559778,0.795091,-0.130616,-3.966983,15.394833
-1.318261,3.782392,-27.383926,3.73316,-0.369205,2.276509,13.333321
0.0,13.942203,-31.962121,-2.835239,-0.235087,3.957729,15.553982
0.406616,5.807644,-32.769269,18.66904,0.312022,-1.28514,15.302332
-0.518949,-0.020776,-32.802174,5.399881,-1.206339,-3.333334,15.544688
-1.0,14.581626,-41.010021,2.891596,-0.597873,-2.203428,11.089925
0.0,7.906853,-31.579825,-3.7684,0.219655,-1.638608,13.268636
-1.258416,4.119021,-26.373756,-2.391911,-0.646398,-2.32018,11.7698
1.732566,2.053169,-26.26037,1.341201,-1.483717,-4.125057,12.706699
-0.499816,-2.094527,-31.201994,0.98566,-0.288546,5.412763,11.909127
-0.154629,-5.190153,-39.157242,0.389997,-0.484072,3.997948,12.7794
0.651089,-2.219472,-28.664196,4.704247,-0.69014,-2.008315,15.595654
0.274478,-3.940042,-39.703726,-1.746985,0.619277,-3.490049,10.937458
1.942953,5.737669,-22.517188,-3.026388,-0.833005,-3.988902,11.011765
-1.080632,0.262648,-35.709822,-4.487187,-1.818201,-9.170618,12.433524
-1.692039,2.774734,-35.594357,8.793301,0.143311,-0.597689,14.213669
-0.51826,-1.93819,-31.493799,8.376999,0.004537,-0.777829,10.561596
0.661288,3.714547,-35.917113,-6.249924,1.52461,1.980522,13.845261
1.029342,0.127234,-23.149424,2.877314,1.301684,-2.597845,11.887696
0.0,8.754084,-31.302429,3.728506,-0.54884,-1.399346,14.889516
0.368625,3.658751,-31.774999,-4.826178,0.115412,-0.326826,11.785058
-0.75996,4.232547,-39.151391,4.687915,-0.486773,-5.771256,15.688686
1.0,1.456478,-38.510545,4.243231,-0.076382,-11.994841,14.469264
1.0,9.554196,-41.17648,3.045053,0.404282,4.937955,12.9609
-0.734354,5.463988,-28.65239,0.97874,-0.769352,-1.55968,11.266943
0.406151,-7.379818,-25.32016,7.83605,0.370646,2.486959,12.243572
0.0,4.888948,-37.525471,-4.05652,-0.115213,5.840117,15.604149
0.0,8.455642,-24.510853,2.443226,-0.351395,-7.688804,14.345924
0.994708,6.529775,-38.590041,1.884889,-0.881202,-3.704391,10.9895
0.0,1.581902,-40.627839,7.715059,-0.35447,0.164802,14.125384
-1.295405,-10.419886,-37.176886,8.257659,-0.371171,2.568597,12.974191
0.363773,10.699357,-38.479832,-7.03255,0.693329,-8.066847,11.914426
0.0,-0.458833,-39.054415,5.383508,0.40653,-11.66256,11.997423
0.653824,1.748575,-36.479523,-8.078374,-0.190654,4.335708,10.553538
-1.0,1.16918,-27.670082,2.953538,-0.028344,-1.700359,14.879065
1.827186,8.804576,-28.063947,-4.771326,-0.692842,5.691573,13.058996
-0.881963,13.230284,-35.567884,-7.801805,0.836536,-4.801457,11.825807
-1.0,3.081402,-31.359547,10.766708,-1.485533,-2.208447,12.228107
-1.0,7.161677,-34.368984,7.393098,-0.623116,-2.956079,13.481105
1.0,4.685281,-40.373942,-4.207667,0.395273,4.253745,10.828749
0.359514,0.936396,-32.025709,0.587219,-0.314867,-7.300298,15.463659
-0.234479,7.902031,-33.238706,9.022189,-0.4557,0.022568,10.473367
1.0,12.457601,-38.836215,-2.338539,0.032423,-3.647266,12.565179
-0.892657,5.844825,-34.773873,-4.841763,-0.106837,-2.611708,15.693609
-2.035772,5.35519,-32.91479,5.451203,0.122545,-2.265775,15.126926
0.0,4.931049,-27.473994,8.232342,-0.110958,1.331007,14.687018
0.0,9.30771,-32.550647,3.041902,-1.137045,-10.788046,13.903998
-1.0,2.261124,-30.717292,-1.64652,0.658246,5.553076,15.053663
1.0,9.570892,-33.434478,-8.578345,0.40726,-3.099478,12.604785
0.0,9.883943,-28.276484,4.665773,-0.374536,0.575847,13.479831
-0.48844,4.586971,-25.235256,4.049609,-1.15143,-0.304694,15.787698
-0.207097,-4.070369,-22.356114,-3.87942,-0.350081,-3.347176,11.783963
-0.48179,15.920643,-37.134375,-4.630025,0.85275,-5.057908,13.994837
-0.561134,-1.420198,-26.46907,2.118927,-0.38697,-4.374478,12.941694
-1.0,5.925471,-29.271864,6.392434,1.067898,-0.113157,10.759555
-1.759741,-2.886846,-37.148765,-3.902307,0.99615,-2.599202,11.325998
1.498386,-1.664146,-37.017958,-2.907207,-0.351265,0.110152,15.114531
0.0,6.463647,-37.325737,5.566361,0.039038,-3.641126,13.288923
0.19188,-4.668779,-24.889979,0.946183,0.905964,2.944434,11.584676
-1.478893,-3.900974,-37.147584,8.503009,-0.36606,-1.746732,14.835284
0.0,6.651082,-38.125202,2.592346,-0.130152,1.133851,13.102717
-1.0,10.946418,-39.54884,4.527141,0.021803,-3.428038,14.55172
-1.165636,4.310283,-35.947104,-0.071444,-0.752614,-3.798771,12.013962
0.0,-2.77891,-35.065116,3.712813,0.720178,1.428319,15.594845
0.845279,3.588356,-38.717505,-2.549671,0.154917,8.74115,13.435917
0.460471,-1.870135,-30.298806,3.391202,-0.165326,0.092337,11.781119
-0.80698,0.000904,-28.309235,-4.150443,-0.503736,-3.216881,13.040544
-1.0,2.148012,-28.110519,-1.610998,-0.373292,0.260751,15.075308
-0.239734,10.506789,-37.092976,-7.237959,0.52599,1.466167,11.819257
1.0,5.373134,-35.294065,5.738945,0.72599,-2.351735,11.651835
-1.0,5.286393,-31.869039,-0.956356,0.517073,-0.85582,14.23982
-0.370539,4.820923,-35.376711,4.804761,0.147194,0.430599,14.263352
1.020126,13.241835,-28.431249,-1.011661,-0.418668,-2.248332,13.067502
1.620237,3.53719,-23.370762,3.62476,-1.238882,7.42576,11.217971
-1.556167,8.308158,-35.614917,5.981001,-0.857987,-0.997314,12.774786
-1.0,1.566194,-38.241591,7.026745,-0.606304,-2.378989,13.543082
-1.0,-1.821489,-29.146527,7.392618,0.221407,0.150982,10.526069
-1.210534,-2.907965,-22.875862,3.158211,0.133276,-3.333819,12.572508
0.0,8.403305,-36.30157,0.780038,-0.398728,-1.056634,13.33052
-1.0,-6.045757,-33.864736,6.208699,-0.021695,-0.90631,14.775843
1.0,9.681767,-30.015502,8.934659,-0.280204,-1.948485,12.376605
1.0,4.311707,-30.028958,4.880425,-0.330006,-3.922168,12.295718
0.171548,-0.05222,-38.387278,12.967159,0.521154,-0.809021,15.534972
-0.126028,-0.194255,-40.212433,8.840675,-0.956179,-7.338274,14.08504
0.0,12.675214,-39.055483,-0.587073,0.488489,0.412037,14.422488
0.572675,3.246954,-31.349987,2.542421,-0.729707,-0.260658,13.045473
0.0,8.661098,-31.666409,-4.71065,-0.196975,-0.09828,15.576184
2.337432,0.216464,-41.122787,-0.215162,-0.597046,-5.567372,13.987566
0.841103,3.652987,-34.884292,-2.415509,1.256752,8.008925,14.422236
0.0,7.91238,-32.221741,5.151448,0.071858,3.178604,10.864929
1.0,-0.601422,-34.017959,1.036274,-0.274938,5.012998,12.877005
-1.0,-0.184229,-31.365882,-2.279927,-0.285448,1.302307,11.175808
2.128419,4.997865,-26.536023,12.245422,-0.397572,2.863613,14.145098
0.0,7.833912,-35.947765,0.514083,0.527142,1.300616,11.37222
0.249715,9.891765,-25.907559,9.477174,-0.611039,-2.675703,12.330249
-1.0,4.733754,-36.052337,11.599633,0.521018,-1.016745,11.951963
-0.569173,-4.879012,-32.446301,1.533366,0.849055,3.473022,13.665008
1.0,3.459501,-35.439557,11.863514,-0.494722,-3.124606,12.313964
-1.0,1.878338,-29.362692,2.95884,0.453515,-7.742583,13.834556
-0.078901,-2.516795,-30.513316,2.77121,-0.846865,-6.329137,15.132421
-0.467856,5.798047,-32.48497,10.603624,-0.223256,0.151153,11.612938
0.0,0.994519,-34.518556,5.521658,-0.543516,-7.459328,15.558273
-0.076146,8.482627,-32.13646,-6.37291,-0.779091,-0.400141,15.588224
1.034899,8.162036,-23.642176,4.272896,-0.266194,5.768436,12.791342
1.0,-2.180369,-35.92047,3.330727,0.237645,1.676155,14.593439
-1.0,0.691741,-30.389452,3.411893,0.662181,5.969939,12.253072
0.0,3.389976,-37.501454,7.1722,-0.12008,2.863025,15.165409
1.0,8.621252,-29.445247,-5.66531,0.449924,-0.26813,11.003351
0.0,9.143824,-33.401882,1.854197,-0.014663,0.294948,10.883185
-0.007734,9.939473,-32.976431,-4.245543,-0.923818,3.35807,12.332712
-0.745025,7.817071,-37.64419,0.204529,-0.145066,3.450531,14.698779
1.023784,7.746594,-36.065526,1.272128,0.519366,-0.348833,15.265228
-1.0,14.415761,-33.89376,-0.963415,-0.781083,0.684672,14.172636
1.0,0.826694,-22.315228,0.225805,-0.523864,-4.506525,15.501382
-1.098434,-7.130676,-37.604781,-1.168486,0.336809,6.926276,12.764986
0.0,-2.119717,-31.440699,1.888089,-0.686602,-7.457556,15.331348
-1.0,4.487509,-24.838432,-5.78037,-0.526456,-2.410932,12.603415
-0.291913,5.101025,-32.361453,-7.536193,0.770897,-1.986702,14.348646
-1.027163,16.441508,-23.255736,5.685327,0.162437,-1.107025,13.48546
0.034498,0.404226,-34.704419,-1.670375,0.057529,-3.440692,14.311281
1.0,5.210697,-27.337171,-0.813989,0.451229,-1.507726,10.678718
1.0,7.086542,-33.948561,2.095473,0.186214,3.234789,12.841524
-1.0,13.084436,-24.279011,-2.185839,0.457578,1.580432,14.915022
-0.982426,1.427518,-30.94636,-0.21386,-0.536794,4.615372,11.557257
1.0,11.598668,-36.88318,8.855776,0.31407,-2.612776,14.70265
-1.0,-1.58663,-30.167665,-2.493595,0.044541,-6.153643,14.948452
-0.227252,6.773429,-27.263376,-2.666761,-0.004383,-6.517754,10.538273
-1.0,8.042928,-22.58469,-3.747035,-0.092044,-5.175216,15.224127
0.366741,-6.316135,-37.252794,0.006873,-0.104046,-5.058643,10.884873
0.0,1.735758,-41.11218,-4.389112,0.037852,-0.692507,12.200934
-0.43415,4.016847,-38.437508,-2.998142,0.665993,3.46951,11.195191
0.0,-2.577806,-33.651423,0.34073,0.584952,3.700605,11.141679
-1.0,14.465677,-37.789204,4.96842,-0.469261,-2.518314,14.680303
-1.0,0.002763,-38.983607,-4.038349,-0.502455,0.359997,13.303014
1.154662,-1.921702,-27.385639,-2.175685,0.445393,-2.890655,15.039819
0.770157,-2.679172,-30.964549,-3.646319,1.043364,-10.249313,15.537866
1.0,3.986569,-29.758513,-5.226342,0.205912,-5.559954,15.401457
-0.358889,9.390727,-22.497913,-2.490601,0.723393,0.483002,10.902931
-1.0,9.526915,-35.745126,5.874077,-0.589016,-7.097625,12.512267
-1.0,1.617263,-31.733611,1.827706,-0.480706,4.024489,10.69093
0.0,10.38268,-39.386338,-5.755959,1.310828,-5.805729,11.582545
0.0,-0.143178,-34.925633,8.902524,0.121137,1.198377,13.456657
-1.0,0.069699,-39.854407,6.926406,0.60279,0.051902,15.701011
0.0,-2.195373,-38.521757,4.647467,0.429624,1.470813,12.115177
1.090869,1.478483,-37.710017,-6.020592,-0.065095,1.370412,12.796154
0.890254,-3.799641,-35.819347,-3.511029,-0.558192,5.750273,10.71271
0.0,5.462957,-25.469329,-1.700199,-0.303864,0.021565,12.296918
1.0,4.450171,-23.457357,15.310934,-0.459811,-3.267995,11.432382
0.458075,6.134981,-31.530913,-0.346619,-0.967295,-0.798022,10.736523
0.0,0.288059,-35.216505,3.618514,0.102324,3.318945,13.696347
0.534877,0.2164,-23.480014,-0.351664,0.430128,1.114743,12.323415
0.0,-6.965606,-26.894096,-2.055283,0.400773,-6.695909,13.221741
0.621846,1.932752,-23.698851,-1.827574,-0.287261,-3.111846,15.668096
1.017066,9.942421,-32.334738,6.643125,-0.214961,-0.408495,14.75891
2.323157,4.334635,-40.06026,10.930601,1.080244,-4.010243,10.840684
0.0,10.004659,-33.101033,-9.083883,-0.250511,3.282076,14.834753
-0.982889,4.132438,-27.18966,1.513691,0.984543,1.309554,11.684908
-1.0,5.18654,-38.650816,-4.402005,0.749567,-7.196294,12.30429
-0.893854,5.336323,-27.277611,0.100771,0.422748,-4.541816,13.585481
1.0,6.30028,-35.849658,-2.819291,-1.441867,-1.10861,13.849208
1.0,5.465925,-35.863117,9.766685,-0.272826,-5.338798,14.575197
0.862298,-3.064621,-23.285308,2.511516,1.088752,-2.271027,15.335401
-0.791677,-6.498072,-29.023565,3.063707,1.254089,-6.001014,11.677097
-1.0,-0.737186,-23.060856,2.311848,-1.177769,-5.261051,13.532558
1.0,12.051242,-40.366898,-2.953017,-0.048514,-10.115773,10.908025
-0.210379,2.338216,-32.846041,3.217132,-0.00902,-4.41917,14.059849
1.0,4.166303,-22.274715,7.883741,0.095676,3.468449,12.116091
0.728991,0.18319,-32.04658,1.099298,-0.744239,1.020377,10.518662
0.075682,4.945051,-31.176092,-1.773982,0.17597,-0.103424,10.450104
-0.440174,-3.115885,-31.675888,1.89792,-0.625034,-0.554842,12.234042
0.527584,10.533157,-34.362079,-2.258511,0.187103,-3.96114,11.306715
-1.0,-0.832825,-25.734005,1.598169,0.273009,-0.541408,12.294299
-0.52955,13.584693,-31.039653,6.36809,0.124698,2.286651,12.07149
1.0,-2.209127,-28.162136,9.852347,0.692153,-2.087518,12.071442
-1.0,-2.054683,-36.461946,-1.161824,-0.116369,-0.827933,15.018061
1.288826,2.286974,-27.95129,9.270981,0.170802,1.137331,11.705567
-1.0,-0.94654,-34.408329,-6.337947,0.446593,-4.741369,14.260726
-0.558203,4.095407,-22.527171,-10.818188,-0.277826,-3.093205,10.8326
-1.0,7.619461,-23.983735,-2.282002,-0.948222,2.427949,11.409605
1.442192,2.328232,-39.535451,3.007932,-0.974567,-0.968504,10.928217
1.0,7.133129,-35.416696,6.218886,0.26808,5.613034,15.161426
-1.0,7.114392,-38.33867,1.645262,0.657392,-2.227388,14.784146
0.144803,8.506239,-39.47142,-1.399964,0.010409,2.121046,12.773771
-0.994397,5.865819,-25.624325,3.171568,-0.600056,2.071836,14.312181
-1.310002,1.628765,-30.754874,-1.674725,0.205553,-11.780322,15.585282
0.591653,-7.225536,-24.729001,2.18508,-0.035785,0.762145,13.474332
-1.0,-1.70807,-24.097507,0.443715,-0.15628,-1.885237,15.115832
1.0,6.103794,-24.447297,-2.696755,-0.905235,5.420607,12.122589
0.787365,15.583933,-36.005978,3.263615,-1.026966,1.524771,10.959344
1.0,6.872581,-26.694454,-7.080775,0.098627,-3.617377,13.437587
0.162745,-8.552635,-40.797633,2.758565,-0.410115,3.580632,13.539158
0.0,4.449365,-29.990192,-2.511679,-0.430499,-1.501759,12.444335
-1.564674,0.243673,-35.429629,-3.021947,-0.812123,5.250821,11.717173
1.0,16.382458,-35.125854,10.031911,-0.48827,-3.927284,10.893222
-0.481812,-4.125502,-32.694619,5.655275,0.425111,-2.227542,11.017622
0.0,4.454886,-31.856366,-6.63971,0.13455,5.274411,11.787627
0.0,2.218924,-40.653324,3.051099,-0.52253,-3.165963,13.488781
-1.899276,7.410005,-38.064039,1.048572,1.346187,-0.254737,11.150706
2.002254,10.326891,-30.154535,-3.084486,-1.163629,-0.657917,12.024463
0.533272,-2.127752,-37.989502,-4.514905,-0.342202,-0.071448,14.750704
-0.286758,-1.624589,-28.337082,-0.787088,-0.23831,0.271154,14.403549
-1.0,14.12628,-35.632888,3.025223,0.000188,-1.11493,12.205703
-2.187274,9.719276,-38.522839,3.615637,0.843012,-6.42055,14.737384
1.0,2.313019,-25.426777,1.047127,0.269976,4.453065,14.155099
-0.401082,8.00617,-26.145443,3.540785,0.215653,-6.713145,14.113455
-0.70586,5.296036,-32.269051,-4.514816,-0.749211,-3.415528,15.035989
-1.0,2.907322,-35.788609,-2.848258,-1.373306,-2.868624,14.44112
1.0,6.33607,-26.281536,3.111384,0.16243,-8.180129,11.720791
0.8729,-1.231162,-33.137307,6.695569,0.498446,-1.539778,14.856328
0.0,6.672436,-24.309436,-8.016437,0.286151,-1.083661,14.126333
-0.308615,4.233132,-31.510475,1.855986,-0.031764,-7.778951,13.942601
0.0,3.603846,-35.711117,-3.839275,-0.151523,-3.036461,14.075415
-1.0,2.394496,-37.878325,11.290417,0.483065,-2.625484,10.543625
-0.22362,1.777631,-34.783123,-3.272723,0.354992,0.032408,13.74787
2.565915,14.916344,-33.510868,-8.261222,-0.427018,-0.0745,13.933866
-2.279747,4.572809,-31.65181,-3.326894,-1.068723,-2.25654,15.678795
1.458836,-4.053869,-37.85728,1.437394,-0.01738,-1.247796,10.789198
1.0,3.639181,-34.268987,-0.010184,0.708327,6.847709,13.548085
0.347902,1.197326,-32.486396,0.150417,-0.224889,-0.595685,14.346745
0.0,3.511728,-31.15433,3.455702,-0.849001,-8.871219,13.26711
0.0,-1.048393,-30.222558,7.14379,-0.554517,1.667584,12.339196
-0.565118,0.70936,-32.500141,3.515888,-1.007162,1.194188,12.178799
1.0,14.068161,-31.600339,4.87819,0.388516,-2.197395,12.664306
0.0,-2.380551,-29.266285,7.227952,0.860302,4.498051,13.409735
-0.332534,-0.938706,-35.671394,4.516788,0.056457,0.598918,10.89151
1.0,3.58017,-24.288315,-4.60527,-0.677268,1.728985,12.807326
-0.517244,-0.979049,-34.961687,5.347661,1.81639,1.273155,13.467013
0.515151,-1.23904,-31.421142,0.216662,0.847898,1.619812,15.639918
1.0,0.290402,-25.439087,1.23862,-0.410668,-7.447219,14.10465
1.0,9.789775,-28.260683,6.29467,0.673743,-3.424313,10.545635
1.21464,2.626648,-34.203485,-4.061116,-0.731197,7.868338,13.038792
-0.604123,8.655018,-34.781833,11.910615,1.93267,0.47385,13.317563
-0.198048,7.640386,-36.259353,13.430713,-0.823156,-2.384596,11.042543
0.0,1.78637,-36.494753,-0.129445,-0.309651,-4.537725,14.232999
0.3846,3.969452,-27.217119,6.805155,-0.309691,-3.445093,10.720279
-0.338671,4.526614,-34.129474,0.092864,0.559797,1.513271,13.924304
-0.693754,14.647771,-40.781787,-0.009026,0.051032,-7.696707,11.744965
0.276779,-7.953895,-35.817998,3.901196,-0.691028,-0.433772,15.212386
0.309587,7.477143,-24.347637,9.579671,0.237533,2.737893,14.280567
-1.729112,5.962423,-31.549855,-5.287939,0.673615,-2.683828,11.208151
-1.224092,13.602179,-22.506896,-3.378165,0.816198,-7.141015,10.791547
-0.441252,4.044454,-26.491434,9.100788,-0.181106,-4.984921,12.615883
-1.0,5.1912,-29.756836,11.299981,-0.745897,4.033658,11.701792
1.459402,3.66393,-40.062044,-5.770564,-0.271229,-3.147373,13.509162
-2.116889,10.02752,-34.190179,2.179121,-0.584971,-10.236539,14.458358
1.0,5.469335,-33.354858,11.559219,-0.651523,1.622451,15.461865
1.0,1.607048,-23.672566,-1.18511,-0.847504,-3.397964,15.12807
-0.997363,11.710355,-39.212448,-5.057508,0.536033,-7.983387,14.988
1.0,3.090915,-25.085496,-6.228896,0.103953,-2.444797,13.870928
-0.134772,11.647332,-27.742696,2.529941,0.183272,-1.123513,14.31532
-2.173276,9.034937,-27.59527,-2.480873,-0.069939,1.088855,14.136258
-0.006667,7.939863,-37.754366,-0.663624,0.318754,-4.452682,13.419236
-1.0,1.788377,-25.069469,1.941455,-0.278082,-3.28226,11.779775
0.0,8.812557,-36.019504,-9.149522,-0.013192,-4.084326,11.260047
-2.249895,5.295524,-37.383106,2.21576,-0.021888,-1.525526,10.870393
0.0,11.959237,-23.046507,0.81648,0.086116,-4.415611,14.751214
-1.435593,1.452725,-24.54155,8.529829,-2.112818,-5.918972,13.652325
0.0,2.353513,-27.003069,-1.088251,-0.362508,-7.988714,15.618132
0.0,6.227857,-22.761117,1.69743,-0.264038,-2.57662,11.869301
0.20659,-4.479403,-39.214846,1.813048,0.147879,1.330801,12.361154
-0.622589,2.690097,-35.972689,5.669659,0.30168,-1.182722,10.702832
1.0,0.09672,-25.319231,18.262826,-0.631644,-3.271198,15.188238
0.521762,11.124753,-32.981163,9.817797,0.154791,-1.813893,11.687563
0.092498,17.89737,-34.920293,-2.15562,-0.028406,-1.309107,13.212162
1.0,0.965862,-35.235046,5.864901,0.804669,-6.868974,14.859025
-1.093317,-0.582574,-23.173156,0.06008,-0.235235,-8.589826,10.84623
1.339022,1.849528,-30.853938,2.151019,-0.634484,-2.923488,15.65977
-1.0,-1.516973,-23.565041,-4.492004,0.920965,3.712758,15.634632
1.0,2.113667,-25.348979,10.071317,-0.126669,-2.4326,15.177245
-2.298414,1.8079,-39.195743,8.069146,-0.627658,-2.929316,12.460529
0.672385,19.026071,-30.120782,-7.116836,-0.14769,3.937811,12.354647
-1.0,-10.578899,-40.443581,5.444587,0.149894,-2.830981,12.436309
1.0,9.289298,-22.761354,0.733049,-1.244829,0.194607,11.083403
-1.493408,-0.331256,-38.27804,5.131308,0.726832,1.511973,14.238898
0.696541,8.231964,-28.349409,-0.010363,0.132515,-6.686387,12.437436
-1.0,0.506617,-31.247895,6.020227,0.030147,-6.496101,12.835764
1.0,3.018184,-27.136841,15.230036,-0.118394,-11.039279,11.645112
-0.653381,2.699027,-32.910315,-2.982244,-0.692254,-6.516495,13.171888
1.477953,4.85055,-36.223829,3.127636,-1.081731,-2.176334,12.109268
1.0,4.309385,-27.048705,0.643805,0.584539,-10.468511,13.45804
-0.516802,3.501404,-39.270235,6.960149,1.201593,0.572455,12.819361
0.0,8.208564,-31.711043,4.722822,-0.134564,3.441353,12.166171
-0.954343,0.180397,-35.49878,-0.238989,-0.127668,2.180242,14.193423
-1.0,3.918587,-27.727725,0.088842,0.000544,-2.813414,15.234236
0.0,3.621121,-29.459367,-4.579327,-0.540982,-1.163384,15.342729
-1.278432,-0.465553,-28.593114,2.660271,-0.85755,3.287124,11.362336
-1.0,13.081043,-27.692041,8.215933,-0.339176,-3.493599,14.426338
0.059636,2.393698,-31.775622,7.597356,0.809936,-3.135341,12.942131
0.286384,8.712248,-26.64459,-6.765124,-0.209373,9.182591,10.882167
1.0,-5.821624,-24.2493,0.737604,0.446654,-3.820462,14.995552
-1.0,4.647569,-26.136706,5.927271,-0.695142,-3.591629,15.517399
-0.70301,5.421368,-39.88411,1.88143,-0.45495,-2.950888,13.502947
0.642012,-3.734029,-30.604226,6.412659,-0.064651,-1.102581,14.042733
1.0,4.34506,-27.352778,6.017222,0.161486,-6.93434,11.28412
0.315106,13.186689,-30.379223,-3.278471,0.061722,-4.801923,11.602373
0.0,3.405565,-23.101058,-1.655346,0.426811,-1.542213,13.66047
-1.0,-0.150999,-30.206519,-4.482757,-0.082546,-2.495154,14.489439
-1.0,7.06033,-40.758376,-3.012488,0.119954,-1.079382,14.928643
1.0,2.404687,-38.139303,7.680543,-0.263446,4.338912,10.763082
1.0,1.997284,-33.597309,-3.171929,-0.377356,-1.503284,12.133332
