dw_ψ20,gy_φ11,jl_λ72,bh_μ3,mk_ξ4,bh_μ5,xr_λ76
-1.604252,4.014743,-3.557591,-76.886727,61.541614,2.017205,-0.208425
-1.0,5.289784,-1.765114,-23.984351,76.878279,1.594416,-1.714872
-0.187399,-3.421364,1.781896,-87.070272,58.109354,2.557676,-0.627601
1.0,16.132416,-3.776441,-16.739547,44.92527,1.994878,-0.640497
-1.0,25.352542,-4.33364,-23.868621,77.826053,0.799501,1.0
0.0,18.466555,-6.191572,-29.448683,50.633771,2.341983,-0.527005
1.0,30.448235,-2.084488,-18.867515,47.87106,1.709205,-1.0
-0.510274,25.277645,-15.686908,-77.663663,75.713002,0.184893,1.0
1.859221,11.927773,-2.669552,-38.019435,60.256435,2.039661,-0.380321
1.0,20.768222,-4.295623,-72.561918,73.736395,2.066002,-0.631494
0.0,-1.93186,-5.897295,-17.81135,52.405386,1.706347,-0.174513
0.699582,30.761363,-3.385005,-53.94027,55.335184,1.455176,1.0
1.0,22.62561,-2.011171,-63.518119,71.70612,1.855603,1.0
1.753156,14.998539,-7.047742,-16.718053,69.441545,2.166348,-1.0
-0.550223,15.760212,-0.221619,-28.88813,66.713888,1.332586,-0.20569
-1.566677,4.274649,-6.919916,-39.179755,74.58284,1.862076,-0.535401
-1.0,16.241957,-4.950115,-83.03164,74.003177,1.861973,0.0
-0.801268,18.815313,-3.870261,-88.67114,46.704454,1.597416,1.0
0.0,24.477512,-11.205773,-91.526492,65.539834,1.641401,0.0
-0.241442,22.044138,-5.807708,-30.761082,47.980965,2.447788,0.0
-0.230031,23.365516,-9.025221,-1.670022,58.316252,2.059201,1.0
0.0,-1.400001,-6.502758,-55.204752,54.676646,1.770329,1.0
0.060788,16.432704,-0.705309,-48.823878,57.898767,1.891588,-0.379186
0.0,-2.743454,0.394414,-66.370242,50.002474,1.404972,0.505757
1.0,25.434069,-0.961705,-30.948094,65.982213,1.338471,-0.443995
0.026489,22.81341,-4.740897,-28.683651,48.156307,2.330394,1.0
-0.041231,3.156075,-6.311486,-64.858347,50.299197,2.955232,-0.829042
0.635659,20.369141,-4.880939,-45.952723,67.334541,1.94209,0.0
-0.876244,21.513211,-9.102485,-85.41934,65.223207,1.587817,0.0
0.422533,8.331929,-3.357672,-17.526255,53.170327,2.014569,1.0
1.0,3.700258,-6.911448,-86.552636,78.608615,2.372762,-0.957137
0.459657,27.014146,-7.427865,-58.637402,64.685283,0.950116,1.0
-1.0,12.121145,1.335753,-21.472311,58.223388,1.935456,0.79018
-0.109108,-2.374998,1.066943,-41.714576,70.129536,1.267246,-0.950817
1.0,8.144424,-1.62423,-58.968929,76.706866,1.473239,0.0
0.0,16.447682,-6.597948,-73.555567,70.969747,2.163427,1.033095
0.0,12.37129,-3.758245,-54.20517,67.137344,1.778563,-0.604504
-0.462877,8.666804,-2.156703,-7.975165,44.179807,2.287743,-1.915862
0.0,8.693527,-2.839973,-31.677564,47.543693,1.47174,0.0
-1.073124,-2.796605,-1.392078,-24.513281,72.469185,1.337504,0.645716
1.0,30.429298,-3.52522,-54.806285,56.914986,1.728055,1.0
1.0,3.904045,-3.144138,-13.143072,63.198877,2.171897,-1.136588
0.0,-1.930377,-4.763543,-61.364249,51.778436,2.276401,0.513495
1.0,-1.98517,-4.590795,-71.516432,51.374214,2.462738,0.816765
-0.624074,30.380659,-3.331217,-15.344569,54.968461,1.838557,0.32262
0.016566,11.921275,-4.459933,-14.409898,58.430867,0.127665,0.0
1.0,8.460881,-6.293813,-21.459949,73.154078,1.261517,-1.0
-1.0,4.885954,-8.235798,-55.759342,57.971024,1.922113,-1.45865
0.820949,-3.29615,-4.325693,-1.929148,57.389867,1.633011,-0.592582
-1.701608,0.443966,-4.937566,-46.948925,60.480665,1.97414,0.686183
-0.517026,12.614907,-1.133277,-71.719842,54.007747,1.92124,1.396954
0.621118,8.693082,-3.641108,-60.397565,50.892935,2.620745,-0.341398
-0.529159,12.934903,-5.63191,-27.510654,77.83809,2.119453,1.278192
-0.721582,16.504053,-6.649506,-15.869399,70.81571,1.620312,-1.0
-0.847196,18.250779,-5.699892,-84.942842,76.46401,1.528402,1.0
-0.186155,18.89678,5.447971,-35.912371,48.906405,1.132954,0.0
0.0,8.777506,-2.962286,-74.937383,64.234411,1.267523,-1.793893
-0.324169,19.16456,-5.005411,-89.317595,71.994717,2.737299,-1.0
-0.602144,3.796802,-12.3648,-82.615912,75.64552,2.360552,-1.17596
-1.21016,21.979086,-4.343542,-2.68282,77.16247,1.82013,0.0
1.0,3.367501,-3.243858,-34.672707,64.559661,1.45785,-1.0
0.0,3.901047,-3.549448,-82.25319,48.225186,1.701838,0.0
1.0,13.74116,-4.529982,-20.462564,60.8808,1.836594,0.321787
-1.0,21.295275,-0.685607,-78.926551,62.372648,1.799759,0.0
1.870587,-0.99949,-5.152749,-5.751648,47.285759,1.587162,0.0
-1.0,20.740402,-4.212739,-31.270253,62.016471,1.549029,-1.549422
1.271891,19.732512,-0.528616,-62.107497,73.940036,1.682066,-0.2836
-0.933536,25.666264,-9.190267,-77.543996,64.774685,1.801446,0.02784
0.0,5.976129,-5.551183,-14.821948,45.144331,1.609505,0.163497
-0.031298,-1.113547,-1.675755,-42.598445,68.199396,2.258062,-1.90444
0.989715,5.033246,-5.086199,-37.407298,46.796621,1.379332,-0.500901
0.0,-3.618534,-10.267559,-52.604709,47.576439,1.544226,3.084945
1.0,17.37854,-5.426933,-48.067291,60.585192,1.120573,0.561201
1.765479,11.171678,-11.218135,-34.466455,53.695716,2.351221,1.0
1.325513,25.879714,-5.610726,-75.605319,68.4949,1.894801,1.234258
0.0,1.020149,-3.824121,-47.004475,61.659409,2.137951,1.0
-1.0,-3.149756,-7.595549,-43.545296,69.335978,1.072577,0.0
0.0,15.705572,-5.945897,-43.797205,66.64432,2.005521,0.777647
-0.543618,11.359738,-2.343937,-23.237505,55.124033,2.403448,0.0
0.0,-1.865086,-4.482181,-74.771338,50.22174,1.469687,0.48259
-0.345099,4.732553,-8.467197,-70.36166,73.105216,1.908905,-0.820568
0.0,11.921059,-1.763585,-38.164752,66.795527,1.725183,0.0
0.044302,21.185996,-5.549023,-73.745108,73.811474,2.135235,-1.0
-1.0,20.792613,0.149366,-12.729262,74.311923,1.396713,-1.0
0.0,8.718588,-3.016896,-13.103549,64.738794,1.735633,1.0
-1.557429,12.171784,0.223091,-14.124517,53.176896,1.657527,2.084903
0.772191,29.01519,-10.137816,-39.341634,71.618348,1.605615,-1.0
0.0,21.441361,-6.257104,-20.704229,51.933933,0.941855,-1.0
0.0,25.728738,-3.285406,-85.387421,46.568889,0.699811,-0.296248
-2.237126,16.704456,-2.347506,-40.717272,49.912529,1.629322,2.322779
0.0,12.046987,-4.304869,-29.754913,65.798462,1.72212,-0.119137
1.403875,9.226297,-8.663562,-9.277771,76.006262,0.860388,1.0
0.0,3.299244,-2.49921,-16.362126,79.691105,1.414446,0.0
-1.0,16.109414,-7.692014,-83.35638,47.059533,2.582819,1.0
0.0,8.485298,-5.201459,-84.276269,77.491699,2.159451,0.545736
-0.792606,4.982729,-4.802656,-53.566053,74.563275,1.285486,1.0
1.0,4.571005,0.096501,-86.214244,50.969053,0.689804,1.113626
-1.947348,13.753906,-1.303621,-29.824638,70.062217,0.908768,-1.0
0.0,13.716012,-0.576673,-74.750642,45.606555,1.846591,-1.836389
0.0,27.712277,-6.053897,-11.878537,50.465385,1.001302,1.432662
0.0,12.146048,-10.427248,-68.597183,48.141576,0.916824,-0.141298
1.374926,16.055982,-5.154597,-84.711182,53.728764,1.881806,-1.0
-1.906169,29.565868,-3.841416,-79.451247,57.440052,2.380471,0.366057
0.592904,9.818152,-5.263659,-89.430277,56.703589,1.699654,1.0
-1.0,0.04762,-7.919395,-88.950814,71.826138,1.814649,1.0
0.0,19.910764,-1.795262,-30.991825,61.812082,2.268595,0.389852
0.0,16.081615,-9.43649,-63.423531,49.519056,2.278203,-1.0
0.823517,24.059328,-7.6095,-5.960677,68.20106,2.752139,-1.224869
0.853911,26.547891,-3.434849,-37.71995,56.185409,1.926269,-0.031862
-0.536161,20.298858,-5.633707,-20.730607,66.491083,3.035816,-1.0
-0.321008,4.150365,-0.184744,-59.542701,72.704085,1.523327,0.486122
-1.0,23.41847,1.804553,-44.674551,54.616204,2.744623,-1.0
0.488746,14.641017,-5.08953,-54.01006,69.898202,2.085847,-0.44328
0.0,17.673929,1.824073,-87.30629,58.09486,2.257144,-1.0
1.0,23.978108,1.208854,-61.510685,57.814536,1.39648,1.0
-0.107257,24.465793,1.618049,-39.289657,52.182337,1.848049,1.563733
-0.674261,20.655847,-3.751614,-68.42397,68.300682,2.119468,-0.868927
1.0,14.902996,-7.886217,-49.448319,46.222221,2.110001,-1.431369
-1.902951,21.48951,1.646838,-45.009087,58.971509,2.186698,-0.61326
-0.651684,29.202381,-2.302229,-6.412779,48.397041,1.323352,1.0
0.027159,2.965072,-2.781193,-93.275562,72.655614,1.383759,-0.136419
0.0,14.555894,-2.297299,-29.655044,50.996923,2.027454,-0.736299
-1.294922,25.523425,-3.429344,-90.721628,56.018692,1.951829,0.682686
-0.767698,7.666182,-2.660324,-29.124247,53.357803,1.365355,1.047646
0.133752,-1.380717,-11.936382,-63.464578,63.68698,1.27808,-1.0
-1.554374,26.920076,-3.875014,-57.411362,54.183479,1.528822,1.0
-1.0,22.800806,-2.265147,-67.048673,73.057872,1.584253,0.321374
1.115051,27.27922,-6.723792,-65.006724,47.192263,2.100138,-0.304316
-1.0,8.344528,-5.797569,-22.871476,76.589879,2.252565,1.0
2.320834,26.333486,2.681337,-8.007578,56.107114,2.176563,-1.465774
0.2436,-2.582276,-8.234647,-66.246948,45.522755,2.282339,0.42004
0.21923,26.846259,-3.744612,-42.176652,72.822734,2.271139,-0.258076
-1.0,10.011984,-6.054901,-72.978126,68.74795,1.734391,0.0
-1.0,8.546453,-3.688239,-29.576545,63.629013,2.280368,-1.0
-1.0,21.644184,0.889848,-59.196607,50.706806,2.23824,0.0
1.0,4.410708,-12.170278,-78.070762,48.064444,1.792933,-0.594252
1.0,27.594368,-5.603481,-45.025949,73.957783,2.65279,0.351623
1.0,11.225027,-7.995255,-50.424724,66.82259,1.816758,-1.766715
-1.0,28.34579,-5.79335,-6.002608,72.166435,1.388064,0.673971
1.376682,3.283571,-6.826943,-2.675624,52.961418,2.289196,0.0
0.044559,17.696651,-1.342539,-89.499394,50.272436,2.076925,-0.342899
-1.0,-2.521039,-1.479048,-57.89099,73.127299,1.98446,1.375954
1.0,6.820546,-2.749167,-9.109949,46.647891,2.74843,1.412802
0.0,14.486579,-3.169322,-68.222145,76.594725,3.460788,0.0
-0.396722,13.784485,-3.868505,-87.535248,46.876851,2.106514,-1.0
1.0,6.501485,-5.008765,-9.011898,44.142861,1.270652,1.0
1.0,22.371732,-4.021523,-15.994856,62.091156,1.643767,0.0
-1.107637,-0.590833,-1.690169,-38.601118,70.130732,1.331373,0.798092
1.0,23.778143,-13.947244,-12.715944,68.988107,1.555524,-0.64726
0.0,-3.419993,-0.693088,-51.097265,53.649987,1.983153,0.0
-0.068615,23.659725,-6.661591,-11.67822,78.930331,0.871848,-1.675314
-1.062791,0.227175,2.757348,-30.33652,62.193247,2.185519,0.0
1.0,12.960233,-8.29361,-78.448657,57.099473,0.857641,0.0
1.0,-0.618005,-9.06993,-78.523397,73.204704,1.474494,-2.311597
-1.0,15.981142,-4.536465,-17.917975,48.679212,2.7111,1.0
1.591663,6.714818,-0.541527,-53.932272,72.036355,1.94114,0.0
1.0,29.254773,-5.879555,-58.742224,73.565322,2.444999,-0.197531
-0.926136,19.32082,-3.274831,-36.922801,65.007367,2.501539,-0.479727
-0.551402,13.907013,-7.045662,-17.492324,69.743522,0.379778,-1.0
1.0,26.721018,-3.549285,-23.933984,53.741076,0.940232,0.747887
1.0,-0.126476,-7.709166,-3.926251,61.002539,2.160248,0.0
0.0,5.373332,-4.39384,-15.248345,74.663659,1.128218,0.0
1.0,16.673522,-2.688998,-57.721964,57.708074,1.648683,1.0
0.310489,9.251364,1.957041,-44.986229,46.142116,1.026116,-1.167858
0.829673,9.662978,-4.613918,-76.75808,51.519372,1.62646,-1.0
1.396888,15.719207,-3.595768,-50.695221,54.232329,1.918204,1.0
0.0,18.803316,-2.848131,-10.584809,45.083106,2.188873,0.0
0.967225,20.014811,-4.701473,-22.877021,60.075659,1.361393,1.668853
-2.11391,25.612533,-2.718705,-20.236216,47.544207,1.634853,-1.0
-1.0,21.506112,-5.540926,-12.242166,57.961591,1.412838,1.0
1.0,17.11516,-4.902049,-75.530998,66.548468,2.055031,0.0
1.0,-3.047238,-3.665579,-72.939858,61.664908,2.194798,1.0
1.0,30.352055,-0.166597,-82.607457,50.383345,1.183763,-0.648703
-1.841694,15.657809,-5.397142,-24.360226,53.611363,1.453783,1.0
0.0,3.50176,-6.577698,-9.543549,54.378023,2.0707,1.0
1.0,26.683452,-9.584689,-71.719348,70.192193,1.610115,0.793089
0.0,30.039738,-0.640597,-47.520695,61.974547,2.07779,0.421954
1.0,7.592289,-0.253845,-11.31766,47.028969,2.512713,1.0
0.152441,16.649155,-5.377211,-90.938269,53.556218,2.939028,0.510592
1.0,20.591511,-5.362013,-33.082915,63.186136,0.946171,0.0
1.0,-1.067812,-1.458167,-47.981087,68.403923,1.90739,0.0
1.271546,28.109327,-4.336008,-90.630046,55.186923,0.942348,-1.015787
-1.0,8.215379,-4.068255,-35.780121,47.004068,1.944022,1.81139
0.0,11.372151,1.245483,-16.627268,59.614485,1.485817,0.86421
1.18491,25.021048,-0.954215,-0.790556,75.791589,1.912729,0.0
1.399129,4.402516,-9.065202,-70.126742,72.984067,1.707585,-1.0
-1.0,3.317157,-6.16238,-90.979166,78.008543,1.910509,-0.227365
0.0,28.604962,-8.171601,-59.216614,48.557612,2.235386,-1.0
-0.29902,3.39418,-5.293456,-73.295942,71.694937,1.475477,1.0
1.0,13.482187,-2.560358,-27.435823,58.53497,1.905039,-0.488839
0.927712,3.835332,1.310642,-59.507377,60.139094,1.331247,-0.485479
0.0,8.39942,-5.916033,-26.101334,67.770746,1.648187,-1.0
0.0,11.205512,-0.840044,-41.417727,67.801558,1.220336,0.0
-0.873218,14.358406,-4.306378,-55.219103,50.499655,1.304949,-0.040859
0.0,4.637134,-2.407448,-19.952848,75.891326,2.165986,0.140067
-0.653266,-3.700803,-4.699764,-37.077378,57.899293,1.5386,0.695347
0.0,22.596989,-6.71813,-24.966678,59.026498,1.978863,1.0
1.0,13.224595,-4.500338,-91.131839,60.346013,2.167192,0.0
-1.0,3.287562,-1.96671,-87.538891,55.099635,1.759991,-0.430318
0.356584,25.822673,-4.106072,-66.20646,68.75129,1.877641,-1.072934
0.0,-2.000757,-4.336988,-42.161413,64.376373,1.652012,0.014642
-2.57194,5.739427,0.753479,-87.880782,52.774432,2.385921,0.315542
-1.0,20.946158,-2.099596,-32.330317,48.514083,2.59432,-1.0
-0.746293,30.251701,-2.169334,-71.276305,77.910731,2.255054,-1.0
-1.0,30.596062,-1.759134,-67.902088,72.410609,3.069164,0.357484
0.482959,14.055533,-6.472299,-85.655942,45.001574,2.91398,0.987144
1.0,-1.832783,-3.674616,-81.509799,49.957298,1.726288,1.0
0.0,4.727096,-5.848154,-27.660816,74.332043,2.260342,0.0
1.0,1.253475,-4.674466,-89.160257,76.135562,1.696922,-1.0
0.0,3.361455,-0.085254,-27.967331,48.086393,2.140358,0.0
0.0,1.434001,-1.070699,-78.7286,72.895097,1.388003,1.0
-1.094708,5.343801,-4.01737,-82.236425,72.461322,2.311166,1.0
1.037432,3.957027,-9.02185,-42.594831,70.348098,1.340068,0.0
-1.254442,25.903161,-4.420218,-30.68948,45.5352,1.472117,0.0
-1.0,-3.045294,-9.414022,-66.069958,44.907249,1.959958,0.0
-0.981543,10.828284,-4.212819,-84.310204,66.11009,0.983948,-1.31675
0.0,-3.460193,-3.107129,-86.309277,57.911411,2.34789,-1.0
1.0,7.501098,0.422463,-92.561876,51.482636,1.872975,-1.814346
1.0,9.409296,1.123489,-26.706518,65.114266,1.842794,0.0
1.0,15.137069,-5.044718,-56.170407,74.380928,2.509055,0.0
-1.0,25.746651,-2.50763,-68.097352,47.320589,2.467688,1.0
1.0,-0.639089,-6.357774,-49.138084,49.936619,1.538685,0.44764
0.631156,12.69936,-4.187565,-25.679403,62.812549,1.999467,2.105952
0.389714,25.159641,-10.613513,-62.750037,78.156816,0.862581,-1.0
-1.120515,-0.281852,0.341162,-80.782899,49.645326,1.75684,-2.15506
0.713042,22.560041,-4.847712,-39.056721,44.508021,2.074576,1.0
-1.008043,17.729722,-4.005959,-76.739016,64.424732,2.041485,1.0
1.0,6.178499,-8.032618,-31.364515,56.334179,1.704928,1.0
1.0,0.155509,-5.232606,-3.007816,67.684689,1.967148,0.0
1.0,16.933573,-10.114704,-37.700019,62.152183,3.123919,1.0
1.240414,25.360024,-6.946473,-15.932262,44.521215,1.95536,0.391269
-0.19895,25.619086,-4.333419,-27.292657,78.342435,2.269442,-1.0
-0.473664,30.15024,-2.221795,-52.648367,58.142811,2.295686,-1.0
0.228691,18.029535,-4.872687,-11.333999,46.964347,1.554278,0.251278
-1.0,4.290096,-0.879352,-43.505317,60.903297,2.313261,1.0
1.0,6.737178,-2.927317,-16.983065,56.532958,1.671776,0.252448
0.0,-2.569345,0.618702,-2.71936,45.469028,1.477629,0.513923
1.0,1.35998,-3.922598,-45.376885,75.303773,1.10898,1.057939
0.0,27.971065,-4.397148,-28.205131,54.46421,1.490903,-0.952982
0.59303,5.256923,-0.429374,-14.653145,56.110493,1.175194,0.741743
0.381853,24.789487,-1.541465,-61.045331,52.057095,2.406925,0.728481
1.0,10.848036,-2.720281,-41.319869,46.022537,1.982955,1.0
-1.0,27.990697,-7.797008,-58.720485,72.612201,1.031343,1.0
-1.0,4.674042,0.766557,-20.833674,77.668381,1.347342,0.629415
0.435552,1.132843,-2.243132,-3.464909,53.865895,1.20351,1.061456
-0.205122,0.159008,-4.781998,-54.435151,69.104046,1.396221,-1.0
-0.420208,25.744699,-3.953554,-49.213524,79.34112,1.216125,-0.641392
0.026817,29.456248,-7.328826,-80.761827,77.277079,1.961402,1.0
1.0,22.336207,-1.642827,-23.170696,58.584568,2.203574,-1.0
0.0,6.468064,-6.207873,-22.024147,57.400706,1.33728,0.690358
0.147916,25.44494,-1.72294,-29.701123,57.917677,1.708007,0.951977
0.0,11.342665,-5.86544,-53.035661,69.223674,0.929185,0.020091
1.0,13.020618,-8.144951,-47.584798,65.091094,1.590071,-1.025191
1.072051,0.470137,-3.341552,-49.301658,73.502319,3.040484,-1.791086
0.0,2.079608,-5.944129,-26.956958,57.535476,2.032242,1.303731
-1.530425,23.864917,-4.954135,-4.806403,56.646515,1.868177,-0.97052
-0.287741,5.615956,-6.356879,-80.756744,60.130586,2.507588,1.0
-0.028634,1.792197,-4.695767,-23.95584,72.358668,1.392426,-1.0
-0.137503,18.447859,-9.685434,-16.840849,76.589302,1.976331,1.0
0.86431,-0.073313,-6.54272,-59.804091,49.230674,1.506049,0.0
0.142109,17.063746,1.721262,-42.206934,71.837824,2.21051,1.196522
0.0,-1.408677,-3.928898,-10.503115,69.368374,2.023494,2.911431
-1.0,-3.807831,-5.527107,-80.742088,73.833453,1.293442,-1.330081
-1.0,23.003664,0.700993,-30.735483,60.367748,2.241943,-1.0
1.0,22.336443,-2.551656,-84.551664,73.46742,1.454131,1.0
0.406535,7.086191,-7.174344,-16.59016,53.42497,2.05252,-1.0
-1.860343,5.735835,-6.276939,-19.923771,51.515254,1.052379,1.0
0.0,27.501664,-6.968995,-1.757849,44.751202,1.94221,0.318148
1.0,1.687771,-4.499269,-22.350845,55.242099,1.438954,0.0
0.0,27.129771,-8.997377,-58.885728,60.77701,0.021566,-0.668416
0.0,13.295074,-7.247641,-57.473743,73.168245,2.501199,1.0
-0.762159,11.790387,-6.634168,-60.943659,68.408426,2.521201,1.0
1.0,7.694183,-0.338024,-92.114397,67.307238,1.739915,-0.027201
0.0,27.17363,-2.310245,-52.450278,78.276956,1.28847,-0.436165
1.342747,12.576171,-3.008449,-73.326652,53.772284,1.769721,0.0
-1.132373,3.532372,3.001084,-28.634428,75.059669,2.256706,1.0
-1.0,12.073315,-1.331095,-72.306556,76.736264,1.567215,-1.0
0.0,3.028977,-8.611588,-28.293174,76.450248,1.23653,0.0
-1.0,4.793551,-7.05587,-9.384801,50.632415,1.843447,-1.0
-0.315002,22.822157,-7.090057,-47.582304,55.268175,2.371227,-1.0
0.74752,12.97542,-3.615586,-30.487959,52.262726,2.166788,0.0
1.012701,18.980177,-4.790616,-92.640746,50.916208,2.155278,0.70279
1.0,14.157367,4.766824,-79.349486,53.283466,2.116462,-0.068406
-1.0,3.211687,-5.45082,-5.506487,64.853502,1.177986,0.0
-1.0,0.428132,0.955862,-56.676976,70.627153,1.520741,-0.977935
1.0,-2.632605,-4.214938,-36.308833,45.38805,0.815575,1.294251
-1.0,6.740231,-5.880809,-58.378906,72.584676,0.46957,-1.0
-1.086503,23.569566,-8.74952,-5.493908,44.319298,2.038349,0.528445
0.836947,30.228795,-7.582125,-24.059492,65.001981,1.880654,-1.819342
-1.0,8.318997,-6.928017,-55.825336,52.962478,0.398808,0.027113
-1.124634,24.359358,-2.982377,-80.126169,55.801834,1.728308,0.0
1.0,7.777095,1.281033,-61.914578,75.798686,1.234992,-1.0
0.0,27.264406,-2.299905,-57.34013,75.699754,2.575472,-1.0
1.591748,4.993671,-0.404675,-41.804603,69.138342,1.76551,-1.0
-1.272166,-0.244951,-6.345657,-43.764301,50.629617,1.325416,-1.0
0.0,8.289904,-4.718433,-35.98346,79.152301,1.471087,-0.080664
1.0,5.240094,-5.99301,-63.447201,65.355708,2.464567,-0.002088
1.0,9.790409,-2.868809,-76.289142,62.076726,1.758889,0.0
1.456225,0.794383,-2.662582,-25.739668,46.192079,1.122369,-2.211395
-1.456761,15.210465,1.353572,-82.675513,50.408291,2.589761,-1.0
0.0,3.902235,-1.11317,-34.930447,75.000959,1.92242,0.724008
0.0,19.228797,-5.258514,-36.670432,59.24992,2.264138,1.0
2.700546,11.00345,-4.274578,-52.351956,73.848392,1.839305,-1.0
-1.0,22.676319,1.730852,-11.21627,74.558889,2.152956,0.856364
0.396714,13.229934,-10.636983,-60.911352,62.622113,2.315049,0.0
1.0,-3.066572,-7.202916,-51.95855,54.960586,2.641195,-0.351291
0.207638,17.781431,-6.168067,-8.635188,69.315769,2.277,0.356429
0.0,5.291686,0.666981,-15.905754,76.225021,1.409544,-1.0
-1.0,24.809134,1.736222,-50.459245,77.36554,0.967027,0.0
0.0,29.708352,-8.833342,-89.688398,65.328895,1.854166,2.428147
1.257782,28.000246,-4.648137,-20.976982,52.549735,2.041148,1.0
0.26514,25.278062,-4.753869,-15.465966,64.969611,2.378717,-0.247004
1.471018,3.572854,0.354766,-16.203514,62.135895,1.633159,0.0
-1.502545,5.23998,-2.43541,-53.323263,48.805646,2.037051,1.0
-0.366452,12.213477,-1.734589,-52.958255,72.94289,2.902351,0.0
-1.0,22.956477,-2.159847,-38.966274,63.813879,2.282145,-0.641829
-0.206791,15.868121,0.207955,-53.768464,61.655162,1.029798,-1.0
1.0,19.853183,-2.560481,-62.624363,68.383985,1.644029,1.0
0.642517,18.344411,-5.401861,-40.388686,53.606611,2.583698,0.0
1.141355,-1.134085,-2.633792,-68.286634,55.346356,1.416398,1.0
1.0,4.212701,-5.233551,-64.475691,79.782356,0.757823,0.763676
1.213534,24.365449,-8.869185,-5.745277,44.828823,1.298814,1.0
-1.0,1.204771,-6.963966,-29.924105,45.05369,1.835182,-0.768846
0.0,14.50437,-8.360845,-37.766589,58.464826,2.394856,0.0
-1.0,-3.715279,-3.598026,-5.869441,48.403246,2.230349,2.805158
0.0,24.119399,-1.544409,-19.226569,48.151004,1.796587,-0.469162
0.0,20.947105,-2.030754,-16.400743,76.241283,1.439302,0.0
0.0,27.890652,-5.256035,-85.643581,44.23899,1.111274,-1.0
1.0,-1.952575,-4.902316,-58.504214,74.479068,2.836965,0.0
-1.0,13.874313,-6.131633,-58.140337,46.341247,1.955229,0.0
-1.303268,22.433588,-7.099367,-22.764663,66.752351,1.746717,0.404201
0.076294,24.251784,-5.509425,-14.426363,76.876022,2.337928,0.0
-3.188417,9.119376,-5.702584,-77.028564,62.336143,1.591046,-1.0
0.513842,-2.049821,-3.707196,-44.306327,65.207428,1.843947,0.0
-2.13283,-1.123324,-5.341226,-34.569022,58.992934,1.860249,1.848192
-1.0,14.015353,-0.226212,-19.243825,64.289497,1.938513,-0.139055
-0.527978,22.637211,-8.895927,-4.168969,75.291952,2.482561,0.217852
1.0,18.653027,-0.931437,-63.613659,52.445759,2.603053,1.207415
0.551657,1.073181,-5.543536,-87.673453,49.719561,1.365274,-0.180209
1.0,29.468283,-4.202246,-46.322731,46.897458,2.151394,0.57733
